system:index,built,city,elev,lat,lon,lst,lst_anom,pop,road_dens,slope,tree,water,.geo
84,0.3743892449264725,Nanjing,6,32.170916112530364,118.59333802124894,37.80945968000003,-4.50280602829762,1.2746254,0.0,0.089723036,0.08579111451593538,0.09222917238560815,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.3200096206739545,Nanjing,6,32.170916112530364,118.60232117409014,36.53112020000003,-5.7811455082976195,1.378453,0.0,0.089723036,0.06779924989677966,0.14870937038213014,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.41565355317046243,Nanjing,7,32.170916112530364,118.60681275051073,39.51846968000001,-2.793796028297642,0.889463,0.0,0.089723036,0.09220812177906433,0.08399681599500279,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.3259396781750883,Nanjing,19,32.17540768895096,118.49901491641639,41.23773374000001,-1.0745319682976415,3.6036646,0.0,0.29746562,0.22878878092608199,0.0387744191639985,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.6096660991664976,Nanjing,18,32.17540768895096,118.52147279851937,41.05316066,-1.2591050482976485,2.4373667,0.0,0.2800093,0.06990868244320154,0.039528445806354284,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.5570793687365949,Nanjing,21,32.17540768895096,118.52596437493997,38.24013020000001,-4.072135508297642,2.2365878,0.0,0.17945074,0.09898033990369488,0.038963489312057696,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0.371320328137909,Nanjing,17,32.17540768895096,118.53494752778117,38.31532664000002,-3.9969390682976282,1.6810818,0.0,0.773115,0.15730768245143387,0.045443730178074196,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0.339316350622819,Nanjing,8,32.17540768895096,118.58435486840774,40.24308991999999,-2.069175788297663,2.2313478,0.0,0.13465348,0.15172601408826616,0.04362476421878315,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0.3552686272596475,Nanjing,12,32.18439084179216,118.51248964567817,37.17370796000003,-5.138557748297622,1.6778173,0.0,0.70775384,0.16443936378345825,0.07908670771575999,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0.46355809178203344,Nanjing,10,32.18439084179216,118.58884644482833,44.62499156000001,2.3127258517023606,3.5441227,0.0,0.06849303,0.07934524801870187,0.03928937531697253,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0.3092984751642992,Nanjing,8,32.18439084179216,118.59782959766953,39.720132860000035,-2.5921328482976165,6.5626945,0.0,0.14874613,0.12094642696902155,0.10694896224886179,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0.41761314852919895,Nanjing,9,32.188882418212756,118.58435486840774,42.138382010000015,-0.1738836982976366,6.034016,0.0,0.057968166,0.06619882788800169,0.12534406149643473,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0.4525345581273238,Nanjing,9,32.188882418212756,118.58884644482833,42.68013818,0.3678724717023485,7.6234264,0.0,0.06849638,0.07821074545693894,0.08451208099722862,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0.4524319795600604,Nanjing,8,32.188882418212756,118.59333802124894,40.96087412000003,-1.3513915882976235,5.3265476,0.0,0.08973324,0.060804676031693816,0.11741326251649298,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0.3416670610604342,Nanjing,8,32.188882418212756,118.59782959766953,39.74234998999998,-2.569915718297672,4.817514,0.0,0.17946605,0.08740030766057316,0.08488127659074962,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0.40132901521089176,Nanjing,9,32.193373994633355,118.51248964567817,35.702250350000014,-6.6100153582976375,0.90237176,0.0,0.057968166,0.08800584700269004,0.10529044992290437,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0.5183777616048852,Nanjing,7,32.193373994633355,118.59333802124894,39.29458937000001,-3.0176763382976404,4.203018,0.0,0.27399695,0.0747006591099004,0.04128499481206139,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0.36633057102153543,Nanjing,6,32.193373994633355,118.59782959766953,39.677407610000046,-2.634858098297606,4.036718,0.0,0.0897358,0.13349339213164058,0.043034921211074106,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0.3762681532030304,Nanjing,11,32.19786557105395,118.58884644482833,40.68401449999999,-1.6282512082976623,7.082658,0.0,0.057968166,0.05718663150134186,0.1705314660600076,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0.34002646516698104,Nanjing,10,32.20235714747455,118.54393068062237,35.037445460000015,-7.274820248297637,1.2123528,0.0,0.14877078,0.08636069371520232,0.07972921368976434,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0.36771205912477206,Nanjing,8,32.20235714747455,118.59782959766953,42.095656760000054,-0.2166089482975977,26.41831,1.0,0.057968166,0.0710267442212041,0.13061090151313692,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0.33232487664957133,Nanjing,8,32.20235714747455,118.60232117409014,42.32466410000001,0.012398391702355127,16.687649,0.0,0.11593621,0.07936510205867567,0.13019238866399974,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0.4195859286992345,Nanjing,7,32.20235714747455,118.61130432693132,37.12243766,-5.189828048297649,2.1353662,0.0,0.14877078,0.1102341413643444,0.0428787626005942,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0.43560900920004186,Nanjing,8,32.20684872389515,118.57986329198714,40.29094220000002,-2.021323508297634,3.966024,0.0,0.11593621,0.08560530626813748,0.05221270051385675,"{""type"":""MultiPoint"",""coordinates"":[]}"
