system:index,built,city,elev,lat,lon,lst,lst_anom,pop,road_dens,slope,tree,water,.geo
90,0.3645886861057462,Shanghai,5,30.86386737413646,121.82278146765861,44.81298265999999,0.25112560245002413,16.596943,0.0,0.067531876,0.06376046214963456,0.1564035014077825,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0.30387767844857944,Shanghai,5,30.86386737413646,121.8272730440792,43.63376576000002,-0.9280912975499476,9.157791,0.0,0.067531876,0.050298314694756346,0.1644392074085772,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0.44911955776498524,Shanghai,4,30.86386737413646,121.83176462049981,42.33662717000004,-2.225229887549922,4.1669874,0.0,0.0,0.04839776741416269,0.08500003203674145,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0.4641186333689335,Shanghai,5,30.86386737413646,121.8362561969204,41.49750326000003,-3.064353797549934,14.927468,0.0,0.08899919,0.04367222624352655,0.07514646688375522,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0.3198376327606016,Shanghai,5,30.86386737413646,121.84074777334101,42.65963006000004,-1.9022269975499242,28.053864,0.0,0.13417053,0.07715582951756292,0.09734169878433213,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0.4493863808142172,Shanghai,6,30.86386737413646,121.8452393497616,41.99311616,-2.568740897549965,42.289093,0.0,0.17390402,0.05237396942401255,0.11596819517404042,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0.6764674072430746,Shanghai,5,30.86386737413646,121.8497309261822,42.61519580000004,-1.946661257549927,12.6063595,0.0,0.067531876,0.043633437186882305,0.04292880442949969,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0.34629458873920765,Shanghai,3,30.86835895055706,121.76439097419085,44.69676998,0.1349129224500345,3.3064878,0.0,0.057968166,0.04810012778681186,0.12828062565919632,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0.36372937542084305,Shanghai,4,30.86835895055706,121.76888255061144,44.23533728000001,-0.3265197775499544,5.743454,0.0,0.067535006,0.035528484492789246,0.11819697488602754,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0.3879264034530414,Shanghai,4,30.86835895055706,121.79134043271443,43.35519713000002,-1.2066599275499428,12.879833,0.0,0.11593621,0.05873130432197026,0.07527283555162805,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0.345336980213012,Shanghai,4,30.86835895055706,121.79583200913503,41.08050481999999,-3.4813522375499772,13.640799,0.0,0.11593621,0.07253930562707994,0.059688650530629925,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0.3150301450255534,Shanghai,4,30.86835895055706,121.80032358555563,39.561194930000056,-5.000662127549909,8.523566,0.0,0.089001566,0.058514859061688185,0.12389452786495288,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0.549839486374468,Shanghai,3,30.86835895055706,121.80481516197622,41.74701872,-2.814838337549965,8.563527,0.0,0.0,0.035255043237056166,0.0463477091721466,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0.626593435588958,Shanghai,4,30.86835895055706,121.80930673839683,44.36351303000001,-0.1983440275499575,20.407885,0.0,0.067535006,0.03390563615996923,0.042486104196203606,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0.5744738436769694,Shanghai,4,30.86835895055706,121.81828989123802,44.16184985000001,-0.40000720754995456,6.5830913,0.0,0.0,0.043277782945599606,0.04653033925416438,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0.5980249905505365,Shanghai,4,30.86835895055706,121.82278146765861,45.45898844000001,0.8971313824500484,6.105936,0.0,0.057968166,0.03108710834241815,0.04838075667105027,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0.5011791120522429,Shanghai,4,30.86835895055706,121.8272730440792,47.520054500000015,2.95819744245005,6.212723,0.0,0.057968166,0.033825215141012055,0.054715693299029325,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0.4323188573927493,Shanghai,4,30.86835895055706,121.83176462049981,44.35325897000001,-0.20859808754995157,5.1655345,0.0,0.0,0.04585624540954627,0.05426811374019127,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0.44524811827451793,Shanghai,4,30.86835895055706,121.8362561969204,44.290025600000035,-0.2718314575499292,15.227842,0.0,0.057968166,0.05477443319191602,0.050615136945821544,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0.3265810740219119,Shanghai,4,30.86835895055706,121.8452393497616,40.882259660000045,-3.6795973975499194,21.541906,0.0,0.089001566,0.06390818746553527,0.14118223318493822,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0.6543925085570663,Shanghai,5,30.86835895055706,121.8497309261822,43.21505831000002,-1.346798747549947,21.027237,0.0,0.057968166,0.050774352983697445,0.0495091223636189,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0.6102152417439062,Shanghai,4,30.86835895055706,121.8542225026028,42.138382010000015,-2.4234750475499496,0.37414363,0.0,0.14698347,0.055785432011140765,0.0494416944393133,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0.45506519894712627,Shanghai,4,30.872850526977658,121.74193309208786,42.17427122000004,-2.3875858375499277,4.1453724,0.0,0.0,0.05010201952730616,0.1019492148159024,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,0.39430883226709235,Shanghai,4,30.872850526977658,121.74642466850845,43.42355752999998,-1.1382995275499823,6.82865,0.0,0.0,0.0674075148288264,0.054782343368666865,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,0.41934039550168173,Shanghai,4,30.872850526977658,121.75091624492906,44.72753216000001,0.16567510245004513,6.630085,0.0,0.057968166,0.06970538936023202,0.047773240340341416,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,0.5011105872108601,Shanghai,4,30.872850526977658,121.75540782134965,43.11764474000003,-1.4442123175499333,6.9748607,1.0,0.0,0.07470015962866859,0.04897775205447235,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,0.43569661120085845,Shanghai,4,30.872850526977658,121.75989939777025,42.933071659999996,-1.6287853975499686,3.9211173,0.0,0.0,0.05030360974238387,0.08493545871627117,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,0.45146414203190943,Shanghai,4,30.872850526977658,121.76439097419085,46.405779980000034,1.8439229224500693,2.983904,0.0,0.057968166,0.037069404708745424,0.07718325093446765,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,0.5168522290786672,Shanghai,4,30.872850526977658,121.78235727987324,45.51538577000002,0.9535287124500584,17.088076,0.0,0.08900394,0.036999591971945134,0.06016028992775263,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,0.6073633254802023,Shanghai,5,30.872850526977658,121.78684885629383,45.94605629000003,1.3841992324500652,29.42579,0.0,0.0,0.039413585193511666,0.051997847953867735,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,0.4291282981408365,Shanghai,4,30.872850526977658,121.79134043271443,42.21528746000001,-2.3465695975499514,21.384415,0.0,0.067538135,0.05477291907212048,0.06822795219804076,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,0.4754899788531475,Shanghai,4,30.872850526977658,121.79583200913503,43.261201580000034,-1.300655477549931,19.197924,0.0,0.0,0.049194216189789586,0.061653622578887735,"{""type"":""MultiPoint"",""coordinates"":[]}"
